ID,Timestamp,Sales_Count,Redemption_Count
7214,16-03-2024 03:15,53,47
7215,16-03-2024 03:30,55,52
7216,16-03-2024 03:45,46,47
7217,16-03-2024 04:00,46,49
7218,16-03-2024 04:15,56,55
7219,16-03-2024 04:30,46,42
7220,16-03-2024 04:45,46,49
7221,16-03-2024 05:00,53,47
7222,16-03-2024 05:15,56,57
7223,16-03-2024 05:30,54,55
7224,16-03-2024 05:45,53,45
7225,16-03-2024 06:00,49,49
7226,16-03-2024 06:15,53,54
7227,16-03-2024 06:30,58,52
7228,16-03-2024 06:45,50,50
7229,16-03-2024 07:00,52,49
7230,16-03-2024 07:15,52,47
7231,16-03-2024 07:30,54,47
7232,16-03-2024 07:45,50,48
7233,16-03-2024 08:00,88,84
7234,16-03-2024 08:15,90,88
7235,16-03-2024 08:30,86,80
7236,16-03-2024 08:45,96,96
7237,16-03-2024 09:00,94,87
7238,16-03-2024 09:15,96,96
7239,16-03-2024 09:30,95,95
7240,16-03-2024 09:45,89,82
7241,16-03-2024 10:00,88,87
7242,16-03-2024 10:15,96,97
7243,16-03-2024 10:30,98,96
7244,16-03-2024 10:45,89,87
7245,16-03-2024 11:00,88,84
7246,16-03-2024 11:15,96,95
7247,16-03-2024 11:30,97,99
7248,16-03-2024 11:45,90,90
7249,16-03-2024 12:00,116,111
7250,16-03-2024 12:15,127,119
7251,16-03-2024 12:30,123,122
7252,16-03-2024 12:45,122,123
7253,16-03-2024 13:00,121,119
7254,16-03-2024 13:15,119,117
7255,16-03-2024 13:30,122,114
7256,16-03-2024 13:45,122,124
7257,16-03-2024 14:00,120,113
7258,16-03-2024 14:15,118,117
7259,16-03-2024 14:30,116,116
7260,16-03-2024 14:45,117,117
7261,16-03-2024 15:00,123,124
7262,16-03-2024 15:15,124,120
7263,16-03-2024 15:30,119,111
7264,16-03-2024 15:45,126,124
7265,16-03-2024 16:00,117,120
7266,16-03-2024 16:15,128,127
7267,16-03-2024 16:30,119,112
7268,16-03-2024 16:45,123,124
7269,16-03-2024 17:00,120,122
7270,16-03-2024 17:15,128,128
7271,16-03-2024 17:30,121,116
7272,16-03-2024 17:45,119,115
7273,16-03-2024 18:00,85,85
7274,16-03-2024 18:15,89,87
7275,16-03-2024 18:30,90,87
7276,16-03-2024 18:45,88,89
7277,16-03-2024 19:00,93,92
7278,16-03-2024 19:15,85,83
7279,16-03-2024 19:30,88,84
7280,16-03-2024 19:45,90,89
7281,16-03-2024 20:00,83,84
7282,16-03-2024 20:15,86,78
7283,16-03-2024 20:30,84,84
7284,16-03-2024 20:45,89,87
7285,16-03-2024 21:00,54,50
7286,16-03-2024 21:15,49,51
7287,16-03-2024 21:30,50,53
7288,16-03-2024 21:45,57,56
7289,16-03-2024 22:00,58,52
7290,16-03-2024 22:15,53,53
7291,16-03-2024 22:30,50,46
7292,16-03-2024 22:45,55,54
7293,16-03-2024 23:00,46,43
7294,16-03-2024 23:15,52,53
7295,16-03-2024 23:30,56,54
7296,16-03-2024 23:45,52,46
7297,17-03-2024 00:00,56,56
7298,17-03-2024 00:15,46,47
7299,17-03-2024 00:30,55,50
7300,17-03-2024 00:45,54,50
7301,17-03-2024 01:00,50,51
7302,17-03-2024 01:15,57,56
7303,17-03-2024 01:30,58,61
7304,17-03-2024 01:45,52,48
7305,17-03-2024 02:00,50,50
7306,17-03-2024 02:15,56,59
7307,17-03-2024 02:30,57,51
7308,17-03-2024 02:45,57,58
7309,17-03-2024 03:00,54,56
7310,17-03-2024 03:15,57,59
7311,17-03-2024 03:30,53,50
7312,17-03-2024 03:45,47,45
7313,17-03-2024 04:00,47,50
7314,17-03-2024 04:15,58,54
7315,17-03-2024 04:30,49,45
7316,17-03-2024 04:45,53,47
7317,17-03-2024 05:00,48,44
7318,17-03-2024 05:15,48,42
7319,17-03-2024 05:30,57,52
7320,17-03-2024 05:45,57,50
7321,17-03-2024 06:00,46,48
7322,17-03-2024 06:15,54,47
7323,17-03-2024 06:30,48,50
7324,17-03-2024 06:45,55,51
7325,17-03-2024 07:00,56,55
7326,17-03-2024 07:15,48,49
7327,17-03-2024 07:30,57,56
7328,17-03-2024 07:45,48,48
7329,17-03-2024 08:00,97,98
7330,17-03-2024 08:15,91,86
7331,17-03-2024 08:30,89,84
7332,17-03-2024 08:45,88,84
7333,17-03-2024 09:00,94,87
7334,17-03-2024 09:15,90,93
7335,17-03-2024 09:30,98,97
7336,17-03-2024 09:45,86,84
7337,17-03-2024 10:00,94,93
7338,17-03-2024 10:15,98,93
7339,17-03-2024 10:30,93,94
7340,17-03-2024 10:45,90,88
7341,17-03-2024 11:00,88,86
7342,17-03-2024 11:15,92,84
7343,17-03-2024 11:30,88,83
7344,17-03-2024 11:45,93,88
7345,17-03-2024 12:00,120,116
7346,17-03-2024 12:15,126,120
7347,17-03-2024 12:30,127,120
7348,17-03-2024 12:45,119,116
7349,17-03-2024 13:00,116,108
7350,17-03-2024 13:15,125,126
7351,17-03-2024 13:30,124,127
7352,17-03-2024 13:45,123,124
7353,17-03-2024 14:00,116,109
7354,17-03-2024 14:15,125,119
7355,17-03-2024 14:30,126,128
7356,17-03-2024 14:45,125,125
7357,17-03-2024 15:00,123,115
7358,17-03-2024 15:15,119,114
7359,17-03-2024 15:30,119,118
7360,17-03-2024 15:45,125,118
7361,17-03-2024 16:00,128,125
7362,17-03-2024 16:15,128,120
7363,17-03-2024 16:30,124,117
7364,17-03-2024 16:45,123,126
7365,17-03-2024 17:00,126,124
7366,17-03-2024 17:15,123,124
7367,17-03-2024 17:30,126,126
7368,17-03-2024 17:45,119,111
7369,17-03-2024 18:00,84,78
7370,17-03-2024 18:15,92,86
7371,17-03-2024 18:30,87,79
7372,17-03-2024 18:45,91,91
7373,17-03-2024 19:00,82,77
7374,17-03-2024 19:15,83,75
7375,17-03-2024 19:30,92,93
7376,17-03-2024 19:45,86,85
7377,17-03-2024 20:00,90,82
7378,17-03-2024 20:15,89,82
7379,17-03-2024 20:30,93,86
7380,17-03-2024 20:45,84,81
7381,17-03-2024 21:00,51,53
7382,17-03-2024 21:15,49,48
7383,17-03-2024 21:30,48,43
7384,17-03-2024 21:45,55,53
7385,17-03-2024 22:00,51,48
7386,17-03-2024 22:15,49,44
7387,17-03-2024 22:30,52,44
7388,17-03-2024 22:45,48,43
7389,17-03-2024 23:00,56,52
7390,17-03-2024 23:15,50,45
7391,17-03-2024 23:30,53,45
7392,17-03-2024 23:45,51,47
7393,18-03-2024 00:00,16,11
7394,18-03-2024 00:15,22,14
7395,18-03-2024 00:30,28,29
7396,18-03-2024 00:45,23,23
7397,18-03-2024 01:00,20,15
7398,18-03-2024 01:15,16,18
7399,18-03-2024 01:30,26,21
7400,18-03-2024 01:45,28,31
7401,18-03-2024 02:00,20,23
7402,18-03-2024 02:15,17,20
7403,18-03-2024 02:30,16,19
7404,18-03-2024 02:45,20,20
7405,18-03-2024 03:00,22,22
7406,18-03-2024 03:15,24,23
7407,18-03-2024 03:30,23,23
7408,18-03-2024 03:45,24,22
7409,18-03-2024 04:00,17,20
7410,18-03-2024 04:15,28,30
7411,18-03-2024 04:30,18,20
7412,18-03-2024 04:45,16,9
7413,18-03-2024 05:00,27,29
7414,18-03-2024 05:15,22,15
7415,18-03-2024 05:30,21,20
7416,18-03-2024 05:45,24,27
7417,18-03-2024 06:00,18,17
7418,18-03-2024 06:15,16,12
7419,18-03-2024 06:30,19,13
7420,18-03-2024 06:45,20,12
7421,18-03-2024 07:00,22,19
7422,18-03-2024 07:15,23,20
7423,18-03-2024 07:30,21,19
7424,18-03-2024 07:45,17,16
7425,18-03-2024 08:00,63,59
7426,18-03-2024 08:15,68,67
7427,18-03-2024 08:30,66,62
7428,18-03-2024 08:45,60,53
7429,18-03-2024 09:00,58,60
7430,18-03-2024 09:15,65,58
7431,18-03-2024 09:30,56,52
7432,18-03-2024 09:45,64,65
7433,18-03-2024 10:00,67,64
7434,18-03-2024 10:15,65,58
7435,18-03-2024 10:30,61,64
7436,18-03-2024 10:45,59,55
7437,18-03-2024 11:00,62,59
7438,18-03-2024 11:15,64,56
7439,18-03-2024 11:30,68,69
7440,18-03-2024 11:45,61,63
7441,18-03-2024 12:00,94,94
7442,18-03-2024 12:15,91,84
7443,18-03-2024 12:30,89,90
7444,18-03-2024 12:45,95,95
7445,18-03-2024 13:00,96,93
7446,18-03-2024 13:15,87,88
7447,18-03-2024 13:30,86,78
7448,18-03-2024 13:45,89,81
7449,18-03-2024 14:00,89,87
7450,18-03-2024 14:15,95,95
7451,18-03-2024 14:30,91,84
7452,18-03-2024 14:45,90,90
7453,18-03-2024 15:00,97,92
7454,18-03-2024 15:15,96,88
7455,18-03-2024 15:30,87,84
7456,18-03-2024 15:45,89,81
7457,18-03-2024 16:00,90,87
7458,18-03-2024 16:15,91,94
7459,18-03-2024 16:30,89,82
7460,18-03-2024 16:45,93,87
7461,18-03-2024 17:00,94,93
7462,18-03-2024 17:15,93,96
7463,18-03-2024 17:30,87,80
7464,18-03-2024 17:45,98,95
7465,18-03-2024 18:00,59,57
7466,18-03-2024 18:15,54,51
7467,18-03-2024 18:30,63,56
7468,18-03-2024 18:45,63,61
7469,18-03-2024 19:00,52,53
7470,18-03-2024 19:15,56,52
7471,18-03-2024 19:30,56,58
7472,18-03-2024 19:45,55,58
7473,18-03-2024 20:00,62,55
7474,18-03-2024 20:15,60,57
7475,18-03-2024 20:30,63,63
7476,18-03-2024 20:45,55,50
7477,18-03-2024 21:00,22,25
7478,18-03-2024 21:15,17,9
7479,18-03-2024 21:30,27,22
7480,18-03-2024 21:45,27,26
7481,18-03-2024 22:00,24,19
7482,18-03-2024 22:15,27,24
7483,18-03-2024 22:30,26,18
7484,18-03-2024 22:45,26,21
7485,18-03-2024 23:00,21,17
7486,18-03-2024 23:15,19,21
7487,18-03-2024 23:30,21,23
7488,18-03-2024 23:45,25,21
7489,19-03-2024 00:00,19,17
7490,19-03-2024 00:15,18,11
7491,19-03-2024 00:30,20,12
7492,19-03-2024 00:45,23,22
7493,19-03-2024 01:00,26,27
7494,19-03-2024 01:15,19,14
7495,19-03-2024 01:30,28,23
7496,19-03-2024 01:45,16,18
7497,19-03-2024 02:00,17,9
7498,19-03-2024 02:15,28,24
7499,19-03-2024 02:30,16,13
7500,19-03-2024 02:45,27,24
7501,19-03-2024 03:00,24,16
7502,19-03-2024 03:15,24,24
7503,19-03-2024 03:30,18,10
7504,19-03-2024 03:45,17,17
7505,19-03-2024 04:00,22,23
7506,19-03-2024 04:15,27,21
7507,19-03-2024 04:30,18,12
7508,19-03-2024 04:45,25,19
7509,19-03-2024 05:00,26,21
7510,19-03-2024 05:15,19,21
7511,19-03-2024 05:30,22,16
7512,19-03-2024 05:45,25,27
7513,19-03-2024 06:00,26,29
7514,19-03-2024 06:15,19,12
7515,19-03-2024 06:30,22,18
7516,19-03-2024 06:45,24,24
7517,19-03-2024 07:00,19,15
7518,19-03-2024 07:15,16,8
7519,19-03-2024 07:30,19,12
7520,19-03-2024 07:45,23,26
7521,19-03-2024 08:00,57,53
7522,19-03-2024 08:15,68,61
7523,19-03-2024 08:30,56,59
7524,19-03-2024 08:45,64,58
7525,19-03-2024 09:00,58,55
7526,19-03-2024 09:15,60,62
7527,19-03-2024 09:30,68,61
7528,19-03-2024 09:45,64,58
7529,19-03-2024 10:00,57,52
7530,19-03-2024 10:15,58,61
7531,19-03-2024 10:30,65,57
7532,19-03-2024 10:45,65,66
7533,19-03-2024 11:00,58,53
7534,19-03-2024 11:15,60,54
7535,19-03-2024 11:30,67,68
7536,19-03-2024 11:45,66,64
7537,19-03-2024 12:00,92,86
7538,19-03-2024 12:15,88,85
7539,19-03-2024 12:30,97,94
7540,19-03-2024 12:45,86,82
7541,19-03-2024 13:00,94,88
7542,19-03-2024 13:15,95,89
7543,19-03-2024 13:30,92,89
7544,19-03-2024 13:45,95,91
7545,19-03-2024 14:00,88,90
7546,19-03-2024 14:15,95,90
7547,19-03-2024 14:30,95,94
7548,19-03-2024 14:45,86,79
7549,19-03-2024 15:00,91,89
7550,19-03-2024 15:15,87,84
7551,19-03-2024 15:30,88,83
7552,19-03-2024 15:45,86,79
7553,19-03-2024 16:00,93,85
7554,19-03-2024 16:15,92,86
7555,19-03-2024 16:30,93,94
7556,19-03-2024 16:45,87,88
7557,19-03-2024 17:00,98,92
7558,19-03-2024 17:15,98,93
7559,19-03-2024 17:30,96,92
7560,19-03-2024 17:45,98,95
7561,19-03-2024 18:00,60,56
7562,19-03-2024 18:15,53,51
7563,19-03-2024 18:30,56,56
7564,19-03-2024 18:45,62,65
7565,19-03-2024 19:00,63,65
7566,19-03-2024 19:15,59,51
7567,19-03-2024 19:30,53,49
7568,19-03-2024 19:45,63,61
7569,19-03-2024 20:00,55,53
7570,19-03-2024 20:15,58,57
7571,19-03-2024 20:30,54,48
7572,19-03-2024 20:45,58,51
7573,19-03-2024 21:00,22,14
7574,19-03-2024 21:15,27,20
7575,19-03-2024 21:30,17,20
7576,19-03-2024 21:45,21,17
7577,19-03-2024 22:00,20,19
7578,19-03-2024 22:15,19,19
7579,19-03-2024 22:30,24,27
7580,19-03-2024 22:45,17,14
7581,19-03-2024 23:00,18,18
7582,19-03-2024 23:15,22,22
7583,19-03-2024 23:30,21,24
7584,19-03-2024 23:45,19,13
7585,20-03-2024 00:00,23,23
7586,20-03-2024 00:15,18,14
7587,20-03-2024 00:30,25,18
7588,20-03-2024 00:45,27,26
7589,20-03-2024 01:00,20,19
7590,20-03-2024 01:15,28,29
7591,20-03-2024 01:30,21,19
7592,20-03-2024 01:45,18,11
7593,20-03-2024 02:00,21,20
7594,20-03-2024 02:15,26,26
7595,20-03-2024 02:30,19,20
7596,20-03-2024 02:45,16,10
7597,20-03-2024 03:00,19,21
7598,20-03-2024 03:15,23,25
7599,20-03-2024 03:30,27,19
7600,20-03-2024 03:45,16,16
7601,20-03-2024 04:00,16,13
7602,20-03-2024 04:15,16,9
7603,20-03-2024 04:30,27,19
7604,20-03-2024 04:45,23,19
7605,20-03-2024 05:00,17,16
7606,20-03-2024 05:15,18,10
7607,20-03-2024 05:30,18,21
7608,20-03-2024 05:45,26,28
7609,20-03-2024 06:00,23,15
7610,20-03-2024 06:15,20,19
7611,20-03-2024 06:30,20,23
7612,20-03-2024 06:45,24,19
7613,20-03-2024 07:00,19,20
7614,20-03-2024 07:15,28,22
7615,20-03-2024 07:30,27,22
7616,20-03-2024 07:45,27,26
7617,20-03-2024 08:00,60,62
7618,20-03-2024 08:15,63,61
7619,20-03-2024 08:30,65,68
7620,20-03-2024 08:45,58,60
7621,20-03-2024 09:00,66,60
7622,20-03-2024 09:15,61,57
7623,20-03-2024 09:30,61,57
7624,20-03-2024 09:45,65,58
7625,20-03-2024 10:00,58,61
7626,20-03-2024 10:15,58,57
7627,20-03-2024 10:30,56,55
7628,20-03-2024 10:45,67,69
7629,20-03-2024 11:00,58,59
7630,20-03-2024 11:15,65,57
7631,20-03-2024 11:30,64,59
7632,20-03-2024 11:45,67,70
7633,20-03-2024 12:00,91,88
7634,20-03-2024 12:15,97,94
7635,20-03-2024 12:30,90,91
7636,20-03-2024 12:45,93,88
7637,20-03-2024 13:00,92,87
7638,20-03-2024 13:15,98,101
7639,20-03-2024 13:30,90,90
7640,20-03-2024 13:45,89,85
7641,20-03-2024 14:00,90,86
7642,20-03-2024 14:15,98,98
7643,20-03-2024 14:30,95,94
7644,20-03-2024 14:45,92,89
7645,20-03-2024 15:00,98,98
7646,20-03-2024 15:15,97,95
7647,20-03-2024 15:30,95,98
7648,20-03-2024 15:45,98,101
7649,20-03-2024 16:00,95,98
7650,20-03-2024 16:15,86,82
7651,20-03-2024 16:30,87,87
7652,20-03-2024 16:45,95,95
7653,20-03-2024 17:00,90,87
7654,20-03-2024 17:15,97,99
7655,20-03-2024 17:30,87,82
7656,20-03-2024 17:45,89,81
7657,20-03-2024 18:00,51,49
7658,20-03-2024 18:15,61,62
7659,20-03-2024 18:30,55,52
7660,20-03-2024 18:45,53,45
7661,20-03-2024 19:00,62,54
7662,20-03-2024 19:15,54,53
7663,20-03-2024 19:30,55,52
7664,20-03-2024 19:45,53,45
7665,20-03-2024 20:00,55,54
7666,20-03-2024 20:15,56,58
7667,20-03-2024 20:30,58,50
7668,20-03-2024 20:45,55,58
7669,20-03-2024 21:00,26,22
7670,20-03-2024 21:15,19,22
7671,20-03-2024 21:30,19,19
7672,20-03-2024 21:45,20,15
7673,20-03-2024 22:00,17,14
7674,20-03-2024 22:15,21,20
7675,20-03-2024 22:30,27,24
7676,20-03-2024 22:45,26,20
7677,20-03-2024 23:00,20,14
7678,20-03-2024 23:15,18,19
7679,20-03-2024 23:30,23,22
7680,20-03-2024 23:45,16,8
7681,21-03-2024 00:00,26,24
7682,21-03-2024 00:15,19,19
7683,21-03-2024 00:30,25,19
7684,21-03-2024 00:45,16,8
7685,21-03-2024 01:00,21,18
7686,21-03-2024 01:15,22,22
7687,21-03-2024 01:30,21,15
7688,21-03-2024 01:45,20,15
7689,21-03-2024 02:00,28,24
7690,21-03-2024 02:15,23,20
7691,21-03-2024 02:30,18,19
7692,21-03-2024 02:45,24,16
7693,21-03-2024 03:00,17,12
7694,21-03-2024 03:15,23,23
7695,21-03-2024 03:30,19,17
7696,21-03-2024 03:45,16,8
7697,21-03-2024 04:00,20,15
7698,21-03-2024 04:15,22,25
7699,21-03-2024 04:30,22,24
7700,21-03-2024 04:45,17,19
7701,21-03-2024 05:00,27,23
7702,21-03-2024 05:15,28,20
7703,21-03-2024 05:30,27,19
7704,21-03-2024 05:45,20,13
7705,21-03-2024 06:00,24,27
7706,21-03-2024 06:15,28,22
7707,21-03-2024 06:30,26,21
7708,21-03-2024 06:45,21,24
7709,21-03-2024 07:00,25,27
7710,21-03-2024 07:15,23,19
7711,21-03-2024 07:30,22,18
7712,21-03-2024 07:45,27,22
7713,21-03-2024 08:00,60,58
7714,21-03-2024 08:15,56,56
7715,21-03-2024 08:30,61,60
7716,21-03-2024 08:45,63,57
7717,21-03-2024 09:00,66,61
7718,21-03-2024 09:15,60,52
7719,21-03-2024 09:30,62,57
7720,21-03-2024 09:45,57,55
7721,21-03-2024 10:00,62,64
7722,21-03-2024 10:15,59,62
7723,21-03-2024 10:30,57,59
7724,21-03-2024 10:45,59,61
7725,21-03-2024 11:00,58,51
7726,21-03-2024 11:15,66,64
7727,21-03-2024 11:30,61,64
7728,21-03-2024 11:45,63,65
7729,21-03-2024 12:00,94,90
7730,21-03-2024 12:15,87,81
7731,21-03-2024 12:30,97,96
7732,21-03-2024 12:45,87,82
7733,21-03-2024 13:00,93,94
7734,21-03-2024 13:15,86,79
7735,21-03-2024 13:30,89,92
7736,21-03-2024 13:45,88,82
7737,21-03-2024 14:00,94,88
7738,21-03-2024 14:15,88,80
7739,21-03-2024 14:30,94,95
7740,21-03-2024 14:45,93,89
7741,21-03-2024 15:00,86,87
7742,21-03-2024 15:15,97,100
7743,21-03-2024 15:30,90,82
7744,21-03-2024 15:45,95,97
7745,21-03-2024 16:00,96,93
7746,21-03-2024 16:15,94,97
7747,21-03-2024 16:30,97,89
7748,21-03-2024 16:45,95,91
7749,21-03-2024 17:00,87,90
7750,21-03-2024 17:15,91,85
7751,21-03-2024 17:30,94,93
7752,21-03-2024 17:45,89,91
7753,21-03-2024 18:00,57,53
7754,21-03-2024 18:15,61,57
7755,21-03-2024 18:30,62,62
7756,21-03-2024 18:45,51,54
7757,21-03-2024 19:00,56,48
7758,21-03-2024 19:15,55,53
7759,21-03-2024 19:30,61,64
7760,21-03-2024 19:45,51,51
7761,21-03-2024 20:00,59,55
7762,21-03-2024 20:15,63,65
7763,21-03-2024 20:30,52,45
7764,21-03-2024 20:45,59,57
7765,21-03-2024 21:00,17,11
7766,21-03-2024 21:15,26,27
7767,21-03-2024 21:30,26,21
7768,21-03-2024 21:45,17,17
7769,21-03-2024 22:00,20,23
7770,21-03-2024 22:15,22,16
7771,21-03-2024 22:30,26,25
7772,21-03-2024 22:45,26,29
7773,21-03-2024 23:00,24,19
7774,21-03-2024 23:15,28,26
7775,21-03-2024 23:30,17,15
7776,21-03-2024 23:45,16,18
7777,22-03-2024 00:00,24,18
7778,22-03-2024 00:15,16,8
7779,22-03-2024 00:30,22,17
7780,22-03-2024 00:45,21,17
7781,22-03-2024 01:00,23,22
7782,22-03-2024 01:15,16,17
7783,22-03-2024 01:30,20,22
7784,22-03-2024 01:45,24,19
7785,22-03-2024 02:00,27,23
7786,22-03-2024 02:15,26,23
7787,22-03-2024 02:30,22,15
7788,22-03-2024 02:45,26,29
7789,22-03-2024 03:00,23,20
7790,22-03-2024 03:15,28,31
7791,22-03-2024 03:30,25,28
7792,22-03-2024 03:45,22,19
7793,22-03-2024 04:00,28,20
7794,22-03-2024 04:15,26,28
7795,22-03-2024 04:30,16,17
7796,22-03-2024 04:45,27,30
7797,22-03-2024 05:00,21,23
7798,22-03-2024 05:15,20,19
7799,22-03-2024 05:30,21,23
7800,22-03-2024 05:45,18,19
7801,22-03-2024 06:00,17,9
7802,22-03-2024 06:15,20,14
7803,22-03-2024 06:30,18,18
7804,22-03-2024 06:45,23,25
7805,22-03-2024 07:00,19,13
7806,22-03-2024 07:15,21,19
7807,22-03-2024 07:30,28,31
7808,22-03-2024 07:45,26,22
7809,22-03-2024 08:00,64,60
7810,22-03-2024 08:15,66,67
7811,22-03-2024 08:30,65,61
7812,22-03-2024 08:45,67,62
7813,22-03-2024 09:00,57,49
7814,22-03-2024 09:15,56,49
7815,22-03-2024 09:30,64,59
7816,22-03-2024 09:45,68,65
7817,22-03-2024 10:00,62,64
7818,22-03-2024 10:15,62,64
7819,22-03-2024 10:30,56,52
7820,22-03-2024 10:45,56,57
7821,22-03-2024 11:00,59,54
7822,22-03-2024 11:15,58,59
7823,22-03-2024 11:30,58,60
7824,22-03-2024 11:45,63,59
7825,22-03-2024 12:00,98,95
7826,22-03-2024 12:15,88,81
7827,22-03-2024 12:30,91,88
7828,22-03-2024 12:45,95,89
7829,22-03-2024 13:00,90,93
7830,22-03-2024 13:15,92,84
7831,22-03-2024 13:30,90,85
7832,22-03-2024 13:45,94,96
7833,22-03-2024 14:00,94,93
7834,22-03-2024 14:15,86,78
7835,22-03-2024 14:30,86,79
7836,22-03-2024 14:45,97,96
7837,22-03-2024 15:00,98,93
7838,22-03-2024 15:15,88,81
7839,22-03-2024 15:30,91,86
7840,22-03-2024 15:45,91,88
7841,22-03-2024 16:00,89,81
7842,22-03-2024 16:15,90,92
7843,22-03-2024 16:30,94,89
7844,22-03-2024 16:45,97,100
7845,22-03-2024 17:00,93,86
7846,22-03-2024 17:15,88,85
7847,22-03-2024 17:30,96,96
7848,22-03-2024 17:45,92,90
7849,22-03-2024 18:00,57,55
7850,22-03-2024 18:15,51,48
7851,22-03-2024 18:30,52,46
7852,22-03-2024 18:45,61,61
7853,22-03-2024 19:00,56,53
7854,22-03-2024 19:15,56,49
7855,22-03-2024 19:30,62,54
7856,22-03-2024 19:45,57,50
7857,22-03-2024 20:00,52,52
7858,22-03-2024 20:15,55,49
7859,22-03-2024 20:30,59,52
7860,22-03-2024 20:45,57,49
7861,22-03-2024 21:00,27,19
7862,22-03-2024 21:15,16,9
7863,22-03-2024 21:30,19,20
7864,22-03-2024 21:45,20,12
7865,22-03-2024 22:00,25,24
7866,22-03-2024 22:15,20,15
7867,22-03-2024 22:30,28,26
7868,22-03-2024 22:45,16,14
7869,22-03-2024 23:00,16,8
7870,22-03-2024 23:15,19,16
7871,22-03-2024 23:30,20,14
7872,22-03-2024 23:45,18,17
7873,23-03-2024 00:00,52,51
7874,23-03-2024 00:15,52,46
7875,23-03-2024 00:30,58,52
7876,23-03-2024 00:45,50,42
7877,23-03-2024 01:00,48,45
7878,23-03-2024 01:15,54,56
7879,23-03-2024 01:30,55,56
7880,23-03-2024 01:45,58,52
7881,23-03-2024 02:00,55,50
7882,23-03-2024 02:15,55,49
7883,23-03-2024 02:30,49,45
7884,23-03-2024 02:45,48,51
7885,23-03-2024 03:00,46,38
7886,23-03-2024 03:15,50,47
7887,23-03-2024 03:30,49,46
7888,23-03-2024 03:45,49,49
7889,23-03-2024 04:00,48,49
7890,23-03-2024 04:15,47,46
7891,23-03-2024 04:30,54,54
7892,23-03-2024 04:45,58,50
7893,23-03-2024 05:00,47,47
7894,23-03-2024 05:15,55,49
7895,23-03-2024 05:30,54,56
7896,23-03-2024 05:45,50,53
7897,23-03-2024 06:00,47,40
7898,23-03-2024 06:15,49,44
7899,23-03-2024 06:30,56,53
7900,23-03-2024 06:45,51,48
7901,23-03-2024 07:00,56,55
7902,23-03-2024 07:15,58,54
7903,23-03-2024 07:30,54,50
7904,23-03-2024 07:45,49,41
7905,23-03-2024 08:00,92,86
7906,23-03-2024 08:15,90,84
7907,23-03-2024 08:30,92,94
7908,23-03-2024 08:45,86,84
7909,23-03-2024 09:00,96,96
7910,23-03-2024 09:15,90,90
7911,23-03-2024 09:30,95,93
7912,23-03-2024 09:45,94,87
7913,23-03-2024 10:00,98,90
7914,23-03-2024 10:15,94,94
7915,23-03-2024 10:30,86,79
7916,23-03-2024 10:45,93,87
7917,23-03-2024 11:00,92,84
7918,23-03-2024 11:15,97,96
7919,23-03-2024 11:30,92,88
7920,23-03-2024 11:45,98,96
7921,23-03-2024 12:00,121,117
7922,23-03-2024 12:15,120,119
7923,23-03-2024 12:30,127,128
7924,23-03-2024 12:45,118,115
7925,23-03-2024 13:00,121,116
7926,23-03-2024 13:15,119,118
7927,23-03-2024 13:30,119,113
7928,23-03-2024 13:45,126,119
7929,23-03-2024 14:00,122,114
7930,23-03-2024 14:15,116,117
7931,23-03-2024 14:30,128,128
7932,23-03-2024 14:45,122,121
7933,23-03-2024 15:00,118,114
7934,23-03-2024 15:15,127,122
7935,23-03-2024 15:30,122,116
7936,23-03-2024 15:45,120,123
7937,23-03-2024 16:00,116,108
7938,23-03-2024 16:15,117,109
7939,23-03-2024 16:30,116,112
7940,23-03-2024 16:45,117,117
7941,23-03-2024 17:00,123,115
7942,23-03-2024 17:15,128,124
7943,23-03-2024 17:30,122,116
7944,23-03-2024 17:45,117,115
7945,23-03-2024 18:00,88,90
7946,23-03-2024 18:15,85,87
7947,23-03-2024 18:30,81,84
7948,23-03-2024 18:45,93,94
7949,23-03-2024 19:00,81,76
7950,23-03-2024 19:15,81,77
7951,23-03-2024 19:30,85,78
7952,23-03-2024 19:45,85,80
7953,23-03-2024 20:00,92,86
7954,23-03-2024 20:15,88,82
7955,23-03-2024 20:30,86,86
7956,23-03-2024 20:45,88,91
7957,23-03-2024 21:00,46,42
7958,23-03-2024 21:15,50,49
7959,23-03-2024 21:30,54,57
7960,23-03-2024 21:45,57,55
7961,23-03-2024 22:00,50,48
7962,23-03-2024 22:15,52,46
7963,23-03-2024 22:30,52,46
7964,23-03-2024 22:45,56,56
7965,23-03-2024 23:00,57,56
7966,23-03-2024 23:15,56,55
7967,23-03-2024 23:30,51,48
7968,23-03-2024 23:45,48,44
7969,24-03-2024 00:00,47,47
7970,24-03-2024 00:15,55,57
7971,24-03-2024 00:30,48,40
7972,24-03-2024 00:45,58,56
7973,24-03-2024 01:00,46,39
7974,24-03-2024 01:15,56,48
7975,24-03-2024 01:30,53,55
7976,24-03-2024 01:45,56,48
7977,24-03-2024 02:00,49,51
7978,24-03-2024 02:15,52,49
7979,24-03-2024 02:30,51,46
7980,24-03-2024 02:45,55,51
7981,24-03-2024 03:00,47,41
7982,24-03-2024 03:15,57,58
7983,24-03-2024 03:30,50,48
7984,24-03-2024 03:45,58,55
7985,24-03-2024 04:00,55,55
7986,24-03-2024 04:15,49,52
7987,24-03-2024 04:30,51,50
7988,24-03-2024 04:45,46,41
7989,24-03-2024 05:00,56,48
